anio,mes,id,nombre_completo,total_visitas,reservas_distintas,promedio_dias_estadia
2025,7,768,Oriana Márquez Pomares,1,1,11.0
2025,7,145,Andrés Cortes Durán,1,1,13.0
2025,7,463,Pastor Escamilla Villegas,1,1,3.0
2025,7,204,Manu Carreño,1,1,12.0
2025,7,708,Coral Sánchez-Mir,1,1,11.0
2025,7,511,Montserrat Armas-Manrique,1,1,18.0
2025,7,695,Aroa Salvà Moliner,1,1,10.0
2025,7,559,Sebastián Gimeno,1,1,4.0
2025,7,33,Victor Alcolea Moraleda,1,1,19.0
2025,7,158,Maribel Vilma Castrillo Aragonés,1,1,19.0
2025,7,729,Cirino Edmundo Porta Garcés,1,1,11.0
2025,7,478,Paco Vazquez-Esteve,1,1,1.0
2025,7,470,Eliana Ribes Solera,1,1,13.0
2025,7,504,Vicenta Sebastián Almeida,1,1,1.0
2025,7,117,Marcio Barranco Raya,1,1,10.0
2025,7,245,Aroa Olmo Grau,1,1,10.0
2025,7,177,Anastasio Quero Tejera,1,1,9.0
2025,7,507,Amando Contreras Benitez,1,1,19.0
2025,7,37,Luisa Segovia Tur,1,1,18.0
2025,7,250,Rosalina Cuesta,1,1,14.0
2025,7,565,Ildefonso Yuste-Pardo,1,1,1.0
2025,7,566,Anselma Ramón-Pujol,1,1,12.0
2025,7,56,Ramona de Uría,1,1,17.0
2025,7,571,Seve Echeverría Muro,1,1,4.0
2025,7,306,Edu Basilio Figuerola Bustos,1,1,11.0
2025,7,785,Belen Leal Chamorro,1,1,17.0
2025,7,602,Victoriano Aristides Pozo Juliá,1,1,5.0
2025,7,616,Ariel Serra Palmer,1,1,11.0
2025,7,589,Ariadna Mendizábal Azcona,1,1,20.0
2025,7,481,Mateo del Ramis,1,1,11.0
2025,8,258,Apolonia Eugenia Cabello Gallardo,5,5,11.2
2025,8,670,Candelario Lerma Andres,4,4,9.75
2025,8,332,Ángela Ordóñez Solano,4,4,8.0
2025,8,430,Áurea Ferrándiz-Yáñez,4,4,15.0
2025,8,535,Paloma de Puente,4,4,7.75
2025,8,575,Teresita Escribano Piñol,3,3,14.0
2025,8,461,Gracia Lucena-Garcés,3,3,7.67
2025,8,362,Calixta Sales,3,3,9.0
2025,8,304,Ileana Pelayo Calvet,3,3,8.0
2025,8,784,Calixto Garay Garzón,3,3,5.33
2025,8,252,Flavio Calderon Sobrino,3,3,9.0
2025,8,271,Santos del Gelabert,3,3,8.0
2025,8,690,Remigio Mur Egea,3,3,6.33
2025,8,671,Graciano de Salcedo,3,3,8.67
2025,8,679,Severiano Losa Cabañas,3,3,8.67
2025,8,465,Guiomar Soria,3,3,7.67
2025,8,280,Sandra Criado Aranda,3,3,12.33
2025,8,272,Alex Ángel,3,3,10.67
2025,8,350,Buenaventura Duran Rivera,3,3,7.67
2025,8,586,Marcial Morales-Paz,3,3,7.33
2025,8,507,Amando Contreras Benitez,3,3,8.67
2025,8,483,Florina María Jesús Catalán Armas,3,3,9.33
2025,8,529,Chus Moya Exposito,3,3,10.0
2025,8,581,Cleto Mayoral Mascaró,3,3,12.0
2025,8,11,Estrella Tomás Larrea,3,3,11.33
2025,8,732,Dionisio Arrieta,3,3,11.33
2025,8,191,Severino Miranda Cárdenas,3,3,9.33
2025,8,375,Lorenzo Duran Iriarte,3,3,9.0
2025,8,33,Victor Alcolea Moraleda,3,3,10.0
2025,8,489,Marcio Roldan-Saura,3,3,13.67
2025,8,130,Amaro Perelló Alsina,3,3,10.0
2025,8,675,José Manu Haro Miguel,3,3,7.33
2025,8,633,Aránzazu Sevillano Giménez,3,3,14.0
2025,8,341,Jessica Goñi-Cabello,3,3,9.33
2025,8,796,Carlos Álvarez Jover,3,3,15.0
2025,8,475,Etelvina Ropero Saura,3,3,8.33
2025,8,95,Lilia Tejedor Pont,3,3,3.67
2025,8,790,María Cerro Jerez,3,3,15.67
2025,8,382,Elpidio Azcona Ugarte,2,2,10.0
2025,8,762,Verónica Pablo Canet,2,2,13.5
2025,8,560,Toño Fortuny Cerezo,2,2,5.5
2025,8,113,Lourdes Cornejo Estrada,2,2,8.0
2025,8,649,Emperatriz Felisa Nebot Ferrera,2,2,11.0
2025,8,132,Teodora Carrillo Marín,2,2,10.5
2025,8,446,Jafet Marí Juárez,2,2,11.5
2025,8,185,Fito del Marín,2,2,12.5
2025,8,71,Severo Abilio Lorenzo Silva,2,2,7.5
2025,8,629,Leandra Leal Olivares,2,2,12.5
2025,8,686,Leoncio Marí Suarez,2,2,7.0
2025,8,760,Pepe Casado Sotelo,2,2,10.5
2025,8,795,Antonia Parejo Company,2,2,4.5
2025,8,220,Anacleto Tomé,2,2,17.0
2025,8,680,Leonel Gargallo-Acosta,2,2,6.0
2025,8,536,Sandalio Benavente Andreu,2,2,8.5
2025,8,478,Paco Vazquez-Esteve,2,2,11.0
2025,8,235,Baldomero Ugarte Revilla,2,2,6.5
2025,8,383,Alma Uribe Campillo,2,2,7.0
2025,8,618,Primitivo Belda Paz,2,2,8.5
2025,8,512,Iker Ortega Fuster,2,2,3.5
2025,8,792,Emma Amat,2,2,12.5
2025,8,182,Faustino Belda Piñol,2,2,7.0
2025,8,181,Griselda Rodriguez Ramón,2,2,3.0
2025,8,638,Custodia Cantero Elías,2,2,17.0
2025,8,395,Eleuterio Miranda Santamaría,2,2,19.0
2025,8,160,Alejandro Ovidio Herrero Peláez,2,2,15.5
2025,8,294,Chus Aliaga Cervantes,2,2,14.0
2025,8,502,Griselda Catalá Espada,2,2,16.5
2025,8,249,Ruth Aguilera Oliveras,2,2,11.0
2025,8,709,Silvestre Águila-Conesa,2,2,10.5
2025,8,340,Juan Carlos del Talavera,2,2,7.0
2025,8,234,Edelmira Cobos Nogués,2,2,10.5
2025,8,417,Emiliana Palomar,2,2,6.5
2025,8,756,Yolanda de Bueno,2,2,8.5
2025,8,8,Corona Valcárcel Salcedo,2,2,15.5
2025,8,354,Celso Riba Aranda,2,2,11.0
2025,8,695,Aroa Salvà Moliner,2,2,5.0
2025,8,703,Casemiro Abellán Linares,2,2,8.0
2025,8,184,Amador Valdés Laguna,2,2,7.0
2025,8,36,Jordi Lladó Fuertes,2,2,12.0
2025,8,427,Rosaura Pallarès-Arévalo,2,2,15.0
2025,8,156,Cruz Ferrero Garay,2,2,6.5
2025,8,4,Demetrio Cristian Arranz Bravo,2,2,16.0
2025,8,665,Ildefonso del Sans,2,2,18.0
2025,8,735,Albert Lino Rueda Jordán,2,2,9.0
2025,8,537,Maximiliano Jáuregui Tejedor,2,2,17.0
2025,8,327,Yéssica Sala,2,2,7.0
2025,8,422,Joaquina Carreras-Castilla,2,2,9.5
2025,8,599,Tamara Portero-Leiva,2,2,9.0
2025,8,176,Vidal Orozco Alsina,2,2,2.5
2025,8,306,Edu Basilio Figuerola Bustos,2,2,8.5
2025,8,380,Eleuterio Coronado Riera,2,2,18.0
2025,8,556,Diego Conde Aragón,2,2,18.0
2025,8,86,Pedro Trillo-Alvarado,2,2,12.0
2025,8,419,Agustina Alcalá,2,2,1.5
2025,8,639,Luisina Criado Carro,2,2,10.0
2025,8,23,Belen Gonzalez,2,2,6.5
2025,8,565,Ildefonso Yuste-Pardo,2,2,13.0
2025,8,519,Joan Arcos Navas,2,2,11.0
2025,8,666,Vicenta Barranco Tolosa,2,2,13.5
2025,8,106,Abilio René Olivé Antón,2,2,10.5
2025,8,400,Eva Reyes Aguirre,2,2,8.5
2025,8,35,Olimpia Arnaiz Aller,2,2,15.0
2025,8,418,Manu Rodríguez Menendez,2,2,11.5
2025,8,63,Florencia Mesa,2,2,2.5
2025,8,125,Gustavo Rodriguez Córdoba,2,2,7.0
2025,8,764,Adrián Coronado Duque,2,2,17.0
2025,8,487,Carlos Ariño Gutierrez,2,2,7.5
2025,8,69,Leonel Torrents-Pedro,2,2,8.0
2025,8,212,Elías Quirós Capdevila,2,2,13.5
2025,8,786,Agustina Arévalo Vallejo,2,2,13.5
2025,8,759,Luis Ángel Cabanillas Correa,2,2,13.5
2025,8,620,Édgar Viñas Olivé,2,2,8.5
2025,8,425,Marisol Morán Luque,2,2,5.5
2025,8,683,Octavio Barrio Romero,2,2,8.0
2025,8,500,Juan Luis Tristán Gascón Cobos,2,2,16.0
2025,8,238,Feliciana Doménech Azcona,2,2,10.0
2025,8,163,Gema Rosenda Bosch Pou,2,2,2.5
2025,8,5,Yolanda Revilla Perera,2,2,2.0
2025,8,757,Héctor Mateo Lucas,2,2,18.0
2025,8,580,Elías Ibáñez-Aragón,2,2,14.0
2025,8,166,Raúl Galván Bravo,2,2,14.5
2025,8,674,Sosimo Soria Aramburu,2,2,13.0
2025,8,779,Pepita Pinedo,2,2,14.5
2025,8,352,Ruperto de Herrera,2,2,7.0
2025,8,277,Isidora Gárate López,2,2,6.0
2025,8,358,Rico Pareja Téllez,2,2,3.5
2025,8,668,Urbano de Diaz,2,2,13.5
2025,8,243,Ariel Luna Alegre,2,2,7.5
2025,8,466,Efraín Valero Garriga,2,2,13.0
2025,8,501,Pilar del Amo,2,2,15.0
2025,8,104,Cristian Seco Fernandez,2,2,12.0
2025,8,126,Gaspar Lledó Hoyos,2,2,13.5
2025,8,10,Trini Gual Portillo,2,2,5.0
2025,8,662,Flora Jódar-Bertrán,2,2,7.0
2025,8,333,Haydée Verdugo Valentín,2,2,6.5
2025,8,562,Rosa del Morata,2,2,11.5
2025,8,283,María Belén Manuelita Mesa Blanca,2,2,12.0
2025,8,799,Edelmiro Suarez-Chaparro,2,2,13.0
2025,8,452,Aureliano Arce,2,2,12.0
2025,8,508,Bartolomé Nevado-Castellanos,1,1,20.0
2025,8,724,Jorge Camacho Espinosa,1,1,20.0
2025,8,41,Eli Mayo-Yáñez,1,1,18.0
2025,8,343,Toribio Cuevas Bartolomé,1,1,7.0
2025,8,203,Herminia Andres Alonso,1,1,10.0
2025,8,749,Jennifer Esteban Calvo,1,1,11.0
2025,8,624,Alicia del Lucas,1,1,4.0
2025,8,158,Maribel Vilma Castrillo Aragonés,1,1,4.0
2025,8,205,Angélica Delgado Guardiola,1,1,14.0
2025,8,175,Adora Márquez,1,1,20.0
2025,8,781,Maxi Marcos Cuenca,1,1,2.0
2025,8,734,Jonatan Andres Menendez,1,1,19.0
2025,8,302,Eliana Esteban Puerta,1,1,8.0
2025,8,284,Victoriano Villar,1,1,8.0
2025,8,342,Esteban Sastre-García,1,1,12.0
2025,8,299,Ulises del Contreras,1,1,11.0
2025,8,739,Venceslás Jordán Solís Verdú,1,1,14.0
2025,8,577,Néstor Azcona Huerta,1,1,12.0
2025,8,396,Jacinto Parra-Lobo,1,1,2.0
2025,8,376,Emilio Adadia Fábregas,1,1,1.0
2025,8,472,Guadalupe Villalonga-Macías,1,1,10.0
2025,8,377,Jordán Carvajal Caparrós,1,1,12.0
2025,8,439,Azucena Fábregas Plana,1,1,6.0
2025,8,397,Bruno Salvà-Llobet,1,1,19.0
2025,8,326,Borja de Quintana,1,1,19.0
2025,8,120,Godofredo Salvador Capdevila,1,1,18.0
2025,8,654,Carlito del Vicente,1,1,19.0
2025,8,728,Paola Núñez Torre,1,1,16.0
2025,8,767,Moreno Estévez Alcaraz,1,1,12.0
2025,8,257,Natalia Leocadia Bonet Guerrero,1,1,10.0
2025,8,254,Rocío Dafne Cornejo Diaz,1,1,2.0
2025,8,682,Concha Torrens Oliver,1,1,5.0
2025,8,433,Belén Mir-Gabaldón,1,1,19.0
2025,8,285,Jose Angel Riquelme Garriga,1,1,1.0
2025,8,356,Carlota del Feliu,1,1,15.0
2025,8,348,Herminia Cerezo Casanovas,1,1,17.0
2025,8,147,Benjamín Guardiola Prada,1,1,6.0
2025,8,699,Carmela Pinilla Martorell,1,1,1.0
2025,8,743,Óscar Múñiz,1,1,17.0
2025,8,292,Segismundo Cañellas-Ramis,1,1,14.0
2025,8,173,Rita Jordán Poza,1,1,16.0
2025,8,162,Gervasio Montes Priego,1,1,1.0
2025,8,570,Manuel Riera Pedro,1,1,6.0
2025,8,460,Pacífica Hernández,1,1,11.0
2025,8,708,Coral Sánchez-Mir,1,1,18.0
2025,8,587,Fabio Requena Tamayo,1,1,17.0
2025,8,431,Carmina del Cortes,1,1,6.0
2025,8,282,José Luis Ruben Abascal Garzón,1,1,1.0
2025,8,149,Fabiana de Peralta,1,1,4.0
2025,8,659,Ángeles Romeu Pascual,1,1,7.0
2025,8,135,Leonor Pedro Olivé,1,1,4.0
2025,8,388,Ángela Juárez Roca,1,1,3.0
2025,8,595,Zaida Coello,1,1,19.0
2025,8,303,Ascensión Talavera Rebollo,1,1,3.0
2025,8,544,Carmelo de Monreal,1,1,5.0
2025,8,597,Dorotea Cerdá Galván,1,1,17.0
2025,8,605,Amando Seco Sales,1,1,9.0
2025,8,740,Severo Cadenas Sebastián,1,1,14.0
2025,8,161,Soraya Luján Jordán,1,1,6.0
2025,8,405,Isidora Pineda Vergara,1,1,14.0
2025,8,46,Hugo Olmo,1,1,19.0
2025,8,424,Joel Corral Pedro,1,1,13.0
2025,8,154,Rosalía Cueto Rosa,1,1,13.0
2025,8,363,Marisol Belda Durán,1,1,9.0
2025,8,710,Baltasar Carrillo-Garrido,1,1,8.0
2025,8,693,Candela Querol Pla,1,1,18.0
2025,8,438,Gisela Odalys Casanovas Almagro,1,1,8.0
2025,8,373,Soledad Socorro Taboada Roldán,1,1,18.0
2025,8,378,Bonifacio de Rivero,1,1,20.0
2025,8,459,Tristán Sebastian Segovia Luján,1,1,6.0
2025,8,564,Mirta Ramis-Cabezas,1,1,5.0
2025,8,467,Roberto Molins Aparicio,1,1,14.0
2025,8,691,Piedad Dávila Calvo,1,1,4.0
2025,8,750,Herminio Nebot Roselló,1,1,13.0
2025,8,248,Bernardita Menendez,1,1,14.0
2025,8,567,Ileana Reguera-Muñoz,1,1,12.0
2025,8,80,Juan Pablo Mendizábal Verdú,1,1,19.0
2025,8,563,Leandro Tenorio Coloma,1,1,7.0
2025,8,168,José Casanovas Santamaría,1,1,15.0
2025,8,143,Mirta Castrillo,1,1,16.0
2025,8,114,Paco Sobrino Anguita,1,1,6.0
2025,8,208,Modesto Ferreras Mármol,1,1,6.0
2025,8,753,Santos Izaguirre Castro,1,1,16.0
2025,8,47,Víctor Fabregat Montaña,1,1,15.0
2025,8,225,María Teresa Marqués Lumbreras,1,1,16.0
2025,8,592,Pastora Giralt Talavera,1,1,16.0
2025,8,628,Gerardo Escrivá,1,1,1.0
2025,8,737,Teodosio Adadia Montesinos,1,1,1.0
2025,8,361,Bartolomé Rivas Lastra,1,1,4.0
2025,8,553,Eloy Mateo,1,1,17.0
2025,8,136,Vera Barberá Cabezas,1,1,15.0
2025,8,314,Marcelo Segura Vilanova,1,1,2.0
2025,8,509,Valentina Gibert,1,1,9.0
2025,8,150,Reynaldo Balduino Peñalver Pont,1,1,17.0
2025,8,576,Graciano Sáez Riba,1,1,8.0
2025,8,602,Victoriano Aristides Pozo Juliá,1,1,17.0
2025,8,259,Ricarda Almagro Cortina,1,1,2.0
2025,8,295,Rodolfo Alba-Piña,1,1,9.0
2025,8,298,Federico Alvarado Cabezas,1,1,7.0
2025,8,623,Rebeca Escamilla Hierro,1,1,9.0
2025,8,127,Sancho Tovar Catalán,1,1,3.0
2025,8,152,Adán Casals Cuadrado,1,1,9.0
2025,8,731,Lorenzo Puga Ojeda,1,1,6.0
2025,8,626,Araceli Bartolomé Márquez,1,1,6.0
2025,8,420,Constanza Velázquez Sevilla,1,1,15.0
2025,8,468,Pili Alegre Roselló,1,1,19.0
2025,8,159,Griselda Alarcón Sanjuan,1,1,8.0
2025,8,119,Alex Alfaro Díez,1,1,19.0
2025,8,642,Graciela Casals Mascaró,1,1,10.0
2025,8,584,Florentina Pino-Canales,1,1,15.0
2025,8,240,Elisabet Santiago Prats,1,1,6.0
2025,8,619,Tiburcio Cánovas Aguilera,1,1,7.0
2025,8,455,Espiridión Esparza,1,1,13.0
2025,8,657,Candelaria Quesada,1,1,19.0
2025,8,785,Belen Leal Chamorro,1,1,20.0
2025,8,325,Andrés Felipe Pablo Caro,1,1,13.0
2025,8,615,Cebrián Julián Díaz,1,1,18.0
2025,8,644,Nydia Esparza Rodríguez,1,1,12.0
2025,8,738,Daniela Urrutia,1,1,10.0
2025,8,741,Yaiza Albero Barragán,1,1,16.0
2025,8,409,Fito Azorin Folch,1,1,5.0
2025,8,169,Loreto Lucas Ibarra,1,1,9.0
2025,8,789,Francisco Javier Avilés,1,1,2.0
2025,8,3,Asunción Pont Moreno,1,1,8.0
2025,8,550,Hugo Coll Arce,1,1,1.0
2025,8,406,Anita Roca Mora,1,1,1.0
2025,8,42,Ismael del Díez,1,1,6.0
2025,8,432,Victoriano Román Bello Martí,1,1,20.0
2025,8,403,Esther Ribera Zamora,1,1,16.0
2025,8,723,Ofelia Esparza-Talavera,1,1,12.0
2025,8,124,Bartolomé de Andres,1,1,12.0
2025,8,245,Aroa Olmo Grau,1,1,18.0
2025,8,458,Bartolomé Tormo Criado,1,1,13.0
2025,8,2,Rogelio del Ramis,1,1,19.0
2025,8,250,Rosalina Cuesta,1,1,8.0
2025,8,213,Raquel Mosquera Marqués,1,1,20.0
2025,8,385,Ibán Tomás,1,1,14.0
2025,8,241,Brígida Mariana Zabaleta Caparrós,1,1,2.0
2025,8,148,Marcio de Catalán,1,1,16.0
2025,8,137,Ainoa Mur Sancho,1,1,17.0
2025,8,423,Albert Jimenez Echeverría,1,1,10.0
2025,8,651,Nicolás Andrade,1,1,16.0
2025,8,435,Josefina Mateo Pinilla,1,1,8.0
2025,8,429,Vinicio Moles Gibert,1,1,13.0
2025,8,281,Elodia Diego-Alemany,1,1,6.0
2025,8,589,Ariadna Mendizábal Azcona,1,1,9.0
2025,8,31,Susana Pallarès-Vicente,1,1,5.0
2025,8,82,Adalberto del Acedo,1,1,16.0
2025,8,730,Alejo Villena Ruiz,1,1,5.0
2025,8,490,Ligia Torrijos Simó,1,1,5.0
2025,8,532,Nicolasa Manrique,1,1,7.0
2025,8,317,Leandro Morante Leal,1,1,16.0
2025,8,226,Vilma Casas Barranco,1,1,18.0
2025,8,497,Hilario Uriarte Lluch,1,1,19.0
2025,8,610,Jose Molina Oliva,1,1,17.0
2025,8,718,Aníbal Lledó Anaya,1,1,5.0
2025,8,526,Eli Oller Hoz,1,1,10.0
2025,8,566,Anselma Ramón-Pujol,1,1,6.0
2025,8,481,Mateo del Ramis,1,1,14.0
2025,8,76,Ambrosio Reig Ferreras,1,1,20.0
2025,8,232,Silvestre Tomas,1,1,12.0
2025,8,717,Brígida Quintero,1,1,5.0
2025,8,58,Rómulo del España,1,1,16.0
2025,8,65,Gerardo Díez Belmonte,1,1,3.0
2025,8,632,Judith Luz Zamora,1,1,19.0
2025,8,748,Consuelo Sevillano,1,1,5.0
2025,8,70,Samuel Pazos,1,1,10.0
2025,8,297,José María Eric Mate Reguera,1,1,16.0
2025,8,609,María Jesús Ferrera,1,1,17.0
2025,8,480,Marcos Samper,1,1,2.0
2025,8,266,Luis Miguel Borja Méndez,1,1,16.0
2025,8,179,Jose Antonio Garmendia Muñoz,1,1,13.0
2025,8,278,Amalia Ortiz,1,1,2.0
2025,8,617,Guadalupe Ropero Soler,1,1,12.0
2025,8,200,Arsenio Salvà-Sanjuan,1,1,14.0
2025,8,40,Pablo del Pallarès,1,1,11.0
2025,8,561,Candelaria Íngrid Páez Ríos,1,1,5.0
2025,8,146,Pía Royo,1,1,19.0
2025,8,533,María Manuela Ramirez Hernández,1,1,14.0
2025,8,74,Yéssica Uría Guerra,1,1,3.0
2025,8,188,Paola Asenjo Noguera,1,1,3.0
2025,8,484,Griselda del Pons,1,1,16.0
2025,8,218,Lucas Carrasco Porcel,1,1,20.0
2025,8,421,Lucio Manuel Pol,1,1,10.0
2025,8,263,Loreto Baños Castro,1,1,11.0
2025,8,559,Sebastián Gimeno,1,1,12.0
2025,8,751,Paca Martín Chico,1,1,8.0
2025,8,705,Macarena Seguí Pedro,1,1,6.0
2025,8,744,Cipriano Antón Valentín,1,1,1.0
2025,8,721,Juan Francisco Arranz-Hervia,1,1,5.0
2025,8,364,Bonifacio Marin Garriga,1,1,6.0
2025,8,270,Olivia Vara-Amaya,1,1,5.0
2025,8,236,Godofredo Agustí Téllez,1,1,1.0
2025,8,416,Daniel Collado-Coll,1,1,19.0
2025,8,692,Leire Ángeles Recio Boix,1,1,16.0
2025,8,470,Eliana Ribes Solera,1,1,17.0
2025,8,17,Manuelita Rivero Valls,1,1,13.0
2025,8,83,Jose Ignacio Hervás Folch,1,1,10.0
2025,8,279,Amílcar Cortés Planas,1,1,8.0
2025,8,305,Rosalina Eligia Ortiz Perera,1,1,14.0
2025,8,516,Carmelita Nuñez,1,1,17.0
2025,8,296,Poncio Duran,1,1,10.0
2025,8,26,Joel Sevilla,1,1,1.0
2025,8,1,Eligio Arellano Borja,1,1,16.0
2025,8,307,Lalo Santos Miró Sanjuan,1,1,16.0
2025,8,105,Telmo Salgado Bonilla,1,1,11.0
2025,8,716,Selena del Navas,1,1,6.0
2025,8,142,Carlito Alegre,1,1,13.0
2025,8,407,Enrique Bayo Garzón,1,1,8.0
2025,8,246,Kike Reig,1,1,13.0
2025,8,253,Basilio Baena Arrieta,1,1,2.0
2025,8,447,Sarita María Carmen Cuevas Almeida,1,1,5.0
2025,8,337,Encarna Herranz Guzman,1,1,8.0
2025,8,123,Natanael Aroca Ortiz,1,1,9.0
2025,8,242,Juliana Villaverde Baeza,1,1,6.0
2025,8,140,Onofre Cuenca Olmedo,1,1,11.0
2025,8,32,Eva Cózar Campos,1,1,1.0
2025,8,525,Jacinto Cañete Palma,1,1,12.0
2025,8,214,Tristán del Menéndez,1,1,13.0
2025,8,436,Chus Torrent Tomé,1,1,1.0
2025,8,443,Jacobo Fabricio Laguna Cerdá,1,1,5.0
2025,8,517,Íngrid Mónica Checa Tolosa,1,1,6.0
2025,8,309,Baldomero Peiró Granados,1,1,19.0
2025,8,469,Noé Feliu Cabrero,1,1,14.0
2025,8,193,Begoña Ángeles Jover Correa,1,1,19.0
2025,8,394,Wilfredo Villa Zurita,1,1,7.0
2025,8,291,Marta Mata Sanz,1,1,16.0
2025,8,313,Selena de Cuervo,1,1,2.0
2025,8,676,Josué Alfaro Recio,1,1,9.0
2025,8,139,Camilo Revilla Baró,1,1,2.0
2025,8,141,Nélida Febe Cadenas Cuervo,1,1,15.0
2025,8,384,Consuelo Atienza,1,1,7.0
2025,8,612,Berta de Valera,1,1,2.0
2025,8,492,Jose Manuel Chacón Sastre,1,1,17.0
2025,8,685,Édgar Garriga Rivero,1,1,13.0
2025,8,112,África Noelia Chaparro Cáceres,1,1,11.0
2025,8,365,Nydia Vazquez Alarcón,1,1,1.0
2025,8,514,Isidoro Lopez Canet,1,1,7.0
2025,8,20,Edelmiro Riquelme Narváez,1,1,10.0
2025,8,211,Victorino Vega Barrena,1,1,9.0
2025,8,608,Candela Ortuño Quero,1,1,2.0
2025,8,493,Rosalía Leire Torre Cortés,1,1,19.0
2025,8,449,Eligia Manzanares Ocaña,1,1,6.0
2025,8,524,Juan Antonio Jonatan Ribes Mulet,1,1,9.0
2025,8,206,Martina Escalona Verdejo,1,1,13.0
2025,9,572,Elías Lastra Quintero,5,5,8.2
2025,9,332,Ángela Ordóñez Solano,4,4,10.75
2025,9,50,Fermín Gámez-Ródenas,4,4,10.75
2025,9,379,Saturnino Andreu Palau,4,4,8.0
2025,9,3,Asunción Pont Moreno,4,4,10.25
2025,9,772,Candelario Aliaga Ferreras,4,4,14.0
2025,9,443,Jacobo Fabricio Laguna Cerdá,4,4,15.0
2025,9,250,Rosalina Cuesta,4,4,9.5
2025,9,659,Ángeles Romeu Pascual,4,4,6.5
2025,9,622,Nazaret Vendrell,4,4,11.75
2025,9,677,Blanca Prat Rivera,4,4,14.75
2025,9,297,José María Eric Mate Reguera,4,4,11.5
2025,9,548,Amílcar de Real,4,4,10.5
2025,9,6,Elodia Lara Espinosa Zabaleta,4,4,5.75
2025,9,601,Teodoro Peral,3,3,5.33
2025,9,717,Brígida Quintero,3,3,7.33
2025,9,562,Rosa del Morata,3,3,9.0
2025,9,491,Rosalía Cerdán-Priego,3,3,9.0
2025,9,37,Luisa Segovia Tur,3,3,14.67
2025,9,551,Ramón Quintanilla Gallart,3,3,4.0
2025,9,526,Eli Oller Hoz,3,3,9.33
2025,9,40,Pablo del Pallarès,3,3,12.33
2025,9,417,Emiliana Palomar,3,3,9.0
2025,9,637,Sigfrido Figuerola Juan,3,3,6.67
2025,9,5,Yolanda Revilla Perera,3,3,6.0
2025,9,364,Bonifacio Marin Garriga,3,3,12.67
2025,9,363,Marisol Belda Durán,3,3,9.0
2025,9,508,Bartolomé Nevado-Castellanos,3,3,13.0
2025,9,517,Íngrid Mónica Checa Tolosa,3,3,9.67
2025,9,205,Angélica Delgado Guardiola,3,3,8.0
2025,9,127,Sancho Tovar Catalán,3,3,8.67
2025,9,137,Ainoa Mur Sancho,3,3,6.33
2025,9,189,Valentín Teruel-Gallardo,3,3,8.67
2025,9,749,Jennifer Esteban Calvo,3,3,8.67
2025,9,258,Apolonia Eugenia Cabello Gallardo,3,3,7.67
2025,9,754,Lucila Mur Osuna,3,3,13.67
2025,9,204,Manu Carreño,3,3,11.33
2025,9,344,Vidal Vara Arana,3,3,3.67
2025,9,213,Raquel Mosquera Marqués,3,3,3.67
2025,9,714,Nidia Puig Díaz,3,3,14.33
2025,9,239,Otilia Carrillo Estrada,3,3,16.0
2025,9,150,Reynaldo Balduino Peñalver Pont,3,3,12.0
2025,9,85,Aurora Atienza Quero,3,3,7.67
2025,9,30,Lilia Serna,3,3,14.33
2025,9,19,Sebastian Taboada Fabregat,3,3,8.33
2025,9,266,Luis Miguel Borja Méndez,3,3,5.33
2025,9,682,Concha Torrens Oliver,3,3,9.67
2025,9,668,Urbano de Diaz,3,3,5.67
2025,9,166,Raúl Galván Bravo,3,3,13.33
2025,9,281,Elodia Diego-Alemany,3,3,12.67
2025,9,435,Josefina Mateo Pinilla,3,3,7.67
2025,9,483,Florina María Jesús Catalán Armas,3,3,16.0
2025,9,557,Lisandro Gracia Llorente,3,3,10.33
2025,9,656,Bibiana Sara Larrañaga Arranz,3,3,8.67
2025,9,329,Bibiana de Gallo,3,3,16.0
2025,9,470,Eliana Ribes Solera,3,3,14.33
2025,9,588,Manu de Ribera,2,2,9.0
2025,9,437,Bárbara Bauzà Rozas,2,2,15.0
2025,9,68,Augusto Vaquero Ródenas,2,2,10.5
2025,9,185,Fito del Marín,2,2,5.5
2025,9,741,Yaiza Albero Barragán,2,2,6.0
2025,9,109,Aurelia Águila Parra,2,2,6.0
2025,9,488,Delia Rufina Vaquero Gras,2,2,14.0
2025,9,737,Teodosio Adadia Montesinos,2,2,10.5
2025,9,172,Abigaíl Gárate Aparicio,2,2,15.5
2025,9,169,Loreto Lucas Ibarra,2,2,15.0
2025,9,496,Sofía Morera Carbó,2,2,9.0
2025,9,162,Gervasio Montes Priego,2,2,6.5
2025,9,719,Bautista Valencia-Coll,2,2,8.0
2025,9,16,Camilo Pazos,2,2,7.0
2025,9,456,Josefa Piñeiro Barreda,2,2,15.5
2025,9,425,Marisol Morán Luque,2,2,7.0
2025,9,530,Rita Prudencia Correa Manuel,2,2,10.0
2025,9,693,Candela Querol Pla,2,2,3.5
2025,9,408,Dolores Baena,2,2,12.5
2025,9,159,Griselda Alarcón Sanjuan,2,2,11.0
2025,9,394,Wilfredo Villa Zurita,2,2,14.5
2025,9,439,Azucena Fábregas Plana,2,2,7.5
2025,9,107,Lalo del Franch,2,2,7.5
2025,9,1,Eligio Arellano Borja,2,2,8.5
2025,9,429,Vinicio Moles Gibert,2,2,7.0
2025,9,403,Esther Ribera Zamora,2,2,7.5
2025,9,511,Montserrat Armas-Manrique,2,2,11.5
